subject_id,group,p,scenario,channel_set,n_channels,channels,ft_strategy,seed,encoder_checkpoint,lr_encoder,lr_head,weight_decay,warmup_epochs,status,error,selected_threshold,val_f1_at_selected_threshold,n_calib,n_val,n_test,n_pos_calib,n_pos_val,n_pos_test,best_epoch,best_val_loss,stopped_epoch,auc,accuracy,f1,precision,recall,fdr,run_tag,history_path,predictions_path
subj_067,benchmark,0,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,,,error,"ValueError('Channel mismatch: X has C=3, mean=14, std=14')",,,,,,,,,,,,,,,,,,,,
subj_067,benchmark,10,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.05,0.20987654320987653,721.0,145.0,3089.0,85.0,17.0,364.0,1.0,0.6997017186263512,11.0,0.5339257989716706,0.11783748786014892,0.21083116130900667,0.11783748786014892,1.0,0.0018104279778697995,ch3__benchmark__subj_067__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_067__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_067__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_067,benchmark,20,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.05,0.21052631578947367,1442.0,289.0,3089.0,171.0,34.0,364.0,1.0,0.6915845703913679,11.0,0.5080038310313539,0.11783748786014892,0.21083116130900667,0.11783748786014892,1.0,0.00030501956302007166,ch3__benchmark__subj_067__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_067__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_067__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_067,benchmark,40,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.4,0.21710526315789475,2884.0,577.0,3089.0,342.0,68.0,364.0,1.0,0.7127998130366955,11.0,0.5114598245790907,0.21851731952088055,0.20487483530961792,0.11639221556886227,0.8543956043956044,0.0007597127960383144,ch3__benchmark__subj_067__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_067__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_067__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_067,benchmark,60,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.39,0.25357873210633947,4326.0,866.0,3089.0,512.0,102.0,364.0,5.0,0.7227767656361533,15.0,0.6154884564976308,0.6354807381029459,0.2552910052910053,0.1681184668989547,0.5302197802197802,0.0916679167712192,ch3__benchmark__subj_067__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_067__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_067__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_067,benchmark,100,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.4,0.375,7210.0,1442.0,3089.0,854.0,171.0,364.0,6.0,0.5720693367364171,16.0,0.6798054239338643,0.6283586921333765,0.2797992471769134,0.18130081300813009,0.6126373626373627,0.22796897331430527,ch3__benchmark__subj_067__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_067__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_067__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_076,benchmark,0,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,,,error,"ValueError('Channel mismatch: X has C=3, mean=14, std=14')",,,,,,,,,,,,,,,,,,,,
subj_076,benchmark,10,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.05,0.20192307692307693,934.0,187.0,4005.0,104.0,21.0,445.0,1.0,0.6957471179452172,11.0,0.5099526574927409,0.1111111111111111,0.2,0.1111111111111111,1.0,0.0005411644951941243,ch3__benchmark__subj_076__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_076__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_076__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_076,benchmark,20,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.05,0.20192307692307693,1869.0,374.0,4005.0,208.0,42.0,445.0,1.0,0.7061123315663261,11.0,0.5282865168539326,0.1111111111111111,0.2,0.1111111111111111,1.0,0.0035767042589528015,ch3__benchmark__subj_076__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_076__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_076__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_076,benchmark,40,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.315,0.20145631067961164,3738.0,748.0,4005.0,416.0,83.0,445.0,1.0,0.7136358009940162,11.0,0.5322383537432143,0.11585518102372035,0.2004967261232784,0.11144578313253012,0.9977528089887641,0.00792950932289324,ch3__benchmark__subj_076__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_076__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_076__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_076,benchmark,60,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.32,0.21782178217821782,5608.0,1122.0,4005.0,625.0,125.0,445.0,1.0,0.7641190517819927,11.0,0.5409418002777427,0.5111111111111111,0.2060016220600162,0.1256803562592776,0.5707865168539326,0.004646327597830199,ch3__benchmark__subj_076__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_076__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_076__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_076,benchmark,100,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.4,0.31388329979879276,9346.0,1870.0,4005.0,1041.0,208.0,445.0,3.0,0.598190906532308,13.0,0.6559323317762908,0.5535580524344569,0.24873949579831933,0.1529715762273902,0.6651685393258427,0.14309608483512398,ch3__benchmark__subj_076__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_076__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_076__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_077,benchmark,0,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,,,error,"ValueError('Channel mismatch: X has C=3, mean=14, std=14')",,,,,,,,,,,,,,,,,,,,
subj_077,benchmark,10,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.4,0.41379310344827586,907.0,182.0,3888.0,101.0,20.0,431.0,7.0,0.5691159724534213,17.0,0.8592660105894963,0.6893004115226338,0.384928716904277,0.2465753424657534,0.877030162412993,1.1093904107431547,ch3__benchmark__subj_077__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_077__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_077__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_077,benchmark,20,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.395,0.3850267379679144,1815.0,363.0,3888.0,203.0,41.0,431.0,4.0,0.531043750359664,14.0,0.8488839014555356,0.6491769547325102,0.3559962228517469,0.2234736218138708,0.8747099767981439,0.917286037117948,ch3__benchmark__subj_077__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_077__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_077__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_077,benchmark,40,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.4,0.536,3629.0,726.0,3888.0,405.0,81.0,431.0,5.0,0.44711010974957593,15.0,0.9118201946754526,0.8469650205761317,0.5529676934635612,0.4088888888888889,0.8538283062645011,1.5752113835258528,ch3__benchmark__subj_077__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_077__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_077__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_077,benchmark,60,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.4,0.5314009661835749,5444.0,1089.0,3888.0,608.0,122.0,431.0,8.0,0.34898208672888137,18.0,0.9388885794114904,0.8364197530864198,0.5514809590973202,0.3961499493414387,0.9071925754060325,2.611539410715706,ch3__benchmark__subj_077__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_077__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_077__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_077,benchmark,100,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.4,0.5416666666666666,9073.0,1815.0,3888.0,1013.0,203.0,431.0,5.0,0.32776931378138624,15.0,0.9421410004382649,0.834619341563786,0.5475017593244195,0.3929292929292929,0.9025522041763341,2.9567990255901213,ch3__benchmark__subj_077__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_077__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_077__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_078,benchmark,0,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,,,error,"ValueError('Channel mismatch: X has C=3, mean=14, std=14')",,,,,,,,,,,,,,,,,,,,
subj_078,benchmark,10,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.33,0.20134228187919462,1341.0,269.0,5748.0,149.0,30.0,637.0,1.0,0.7013865693794307,11.0,0.49484474493558545,0.11082115518441196,0.1995301487862177,0.11082115518441196,1.0,2.6529957102540945e-05,ch3__benchmark__subj_078__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_078__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_078__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_078,benchmark,20,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.28500000000000003,0.20134228187919462,2683.0,537.0,5748.0,299.0,60.0,637.0,2.0,0.7065162036006011,12.0,0.507999337778246,0.11812804453723035,0.19984214680347276,0.11109161109161109,0.9937205651491365,0.0004379451965106562,ch3__benchmark__subj_078__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_078__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_078__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_078,benchmark,40,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.37,0.2017857142857143,5365.0,1073.0,5748.0,597.0,119.0,637.0,3.0,0.6949581447763079,13.0,0.5287868349332419,0.1544885177453027,0.19854881266490765,0.1109268472452552,0.945054945054945,0.002526381015012133,ch3__benchmark__subj_078__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_078__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_078__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_078,benchmark,60,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.4,0.2003376477208779,8049.0,1610.0,5748.0,896.0,179.0,637.0,1.0,0.6978255605105288,11.0,0.5059345020912508,0.11830201809324982,0.20012626262626262,0.11124758729601684,0.9952904238618524,8.283081199742785e-05,ch3__benchmark__subj_078__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_078__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_078__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_078,benchmark,100,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.4,0.2125114995400184,13414.0,2683.0,5748.0,1493.0,299.0,637.0,7.0,0.6894465759313244,17.0,0.5492512071878703,0.3869171885873347,0.2077338129496403,0.1212280241406455,0.7252747252747253,0.012415845081814394,ch3__benchmark__subj_078__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_078__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_078__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_079,benchmark,0,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,,,error,"ValueError('Channel mismatch: X has C=3, mean=14, std=14')",,,,,,,,,,,,,,,,,,,,
subj_079,benchmark,10,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.05,0.20064724919093851,1386.0,278.0,5935.0,154.0,31.0,659.0,1.0,0.6926253969720799,11.0,0.5042250474850469,0.11103622577927548,0.19987867758568395,0.11103622577927548,1.0,0.00016318657937076857,ch3__benchmark__subj_079__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_079__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_079__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_079,benchmark,20,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.375,0.20224719101123595,2770.0,554.0,5935.0,307.0,61.0,659.0,3.0,0.735120535327209,13.0,0.5024723286713045,0.33479359730412805,0.1969080553295362,0.11369509043927649,0.7344461305007587,0.00011532060382289647,ch3__benchmark__subj_079__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_079__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_079__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_079,benchmark,40,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.4,0.2050390964378801,5540.0,1108.0,5935.0,614.0,123.0,659.0,1.0,0.694580466953856,11.0,0.5017972989607936,0.19022746419545072,0.19605219136835061,0.11017108479037413,0.8892261001517451,0.00045949931823138714,ch3__benchmark__subj_079__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_079__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_079__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_079,benchmark,60,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.4,0.1994579945799458,8311.0,1663.0,5935.0,922.0,184.0,659.0,2.0,0.6920567009367287,12.0,0.52407054707606,0.11103622577927548,0.19987867758568395,0.11103622577927548,1.0,3.554256180499712e-05,ch3__benchmark__subj_079__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_079__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_079__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_079,benchmark,100,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.05,0.19948018193632228,13851.0,2771.0,5935.0,1536.0,307.0,659.0,6.0,0.6976664118369277,16.0,0.5125472980979521,0.11103622577927548,0.19987867758568395,0.11103622577927548,1.0,0.0003810253158818007,ch3__benchmark__subj_079__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_079__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_079__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_080,benchmark,0,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,,,error,"ValueError('Channel mismatch: X has C=3, mean=14, std=14')",,,,,,,,,,,,,,,,,,,,
subj_080,benchmark,10,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.395,0.24390243902439024,888.0,178.0,3802.0,99.0,20.0,422.0,3.0,0.65522112203448,13.0,0.6673904203707339,0.2614413466596528,0.21913236929922136,0.12413358538122243,0.933649289099526,0.17590799011654354,ch3__benchmark__subj_080__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_080__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_080__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_080,benchmark,20,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.375,0.26905829596412556,1774.0,355.0,3802.0,197.0,39.0,422.0,2.0,0.6721563107530836,12.0,0.6655388541462184,0.5097317201472908,0.2597299444003177,0.15601145038167938,0.7748815165876777,0.1588923726069219,ch3__benchmark__subj_080__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_080__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_080__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_080,benchmark,40,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.4,0.27474747474747474,3548.0,710.0,3802.0,394.0,79.0,422.0,2.0,0.616366032647415,12.0,0.7717140132925768,0.5052603892688059,0.2823349866463182,0.16825829922692132,0.8767772511848341,0.5107149792784919,ch3__benchmark__subj_080__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_080__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_080__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_080,benchmark,60,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.395,0.4044943820224719,5324.0,1065.0,3802.0,592.0,118.0,422.0,5.0,0.5672404833802595,15.0,0.843277994335231,0.818779589689637,0.4501197126895451,0.33935018050541516,0.6682464454976303,1.0413201830532934,ch3__benchmark__subj_080__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_080__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_080__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_080,benchmark,100,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.4,0.499151103565365,8872.0,1775.0,3802.0,986.0,197.0,422.0,3.0,0.4704299982500748,13.0,0.9038524636136739,0.8511309836927933,0.545016077170418,0.4124087591240876,0.8033175355450237,1.7234781003991944,ch3__benchmark__subj_080__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_080__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_080__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_081,benchmark,0,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,,,error,"ValueError('Channel mismatch: X has C=3, mean=14, std=14')",,,,,,,,,,,,,,,,,,,,
subj_081,benchmark,10,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.05,0.1990521327014218,950.0,190.0,4071.0,106.0,21.0,453.0,1.0,0.6933155611941689,11.0,0.523749903902123,0.11127487103905674,0.2002652519893899,0.11127487103905674,1.0,0.007477909048572253,ch3__benchmark__subj_081__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_081__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_081__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_081,benchmark,20,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.05,0.19858156028368795,1901.0,381.0,4071.0,212.0,42.0,453.0,1.0,0.6915437649554155,11.0,0.6169163381034489,0.11127487103905674,0.2002652519893899,0.11127487103905674,1.0,0.0748520601317156,ch3__benchmark__subj_081__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_081__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_081__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
