subject_id,group,p,scenario,ft_strategy,seed,encoder_checkpoint,lr_encoder,lr_head,weight_decay,warmup_epochs,selected_threshold,val_f1_at_selected_threshold,n_calib,n_val,n_test,n_pos_calib,n_pos_val,n_pos_test,best_epoch,best_val_loss,stopped_epoch,auc,accuracy,f1,precision,recall,fdr,run_tag,history_path,predictions_path,status,error,ssl_epoch,ssl_checkpoint,run_part
subj_051,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.4,0.2425373134328358,6230,1246,2670,740,148,314,3,0.6775235558589427,13,0.6578771641452099,0.3348314606741573,0.233160621761658,0.1348651348651348,0.8598726114649682,0.1486142870986133,benchmark__subj_051__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_052,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.4,0.2457786116322701,6506,1302,2788,762,152,328,2,0.6684869297089115,12,0.5932604600436249,0.3622668579626972,0.2289679098005203,0.1334681496461071,0.8048780487804879,0.0292725862012323,benchmark__subj_052__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_053,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.4,0.2332643202208419,8113,1623,3476,959,192,409,3,0.661023728287815,13,0.6436870766412389,0.3328538550057537,0.2328812437975521,0.1346595256312165,0.8606356968215159,0.1161597406825436,benchmark__subj_053__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_055,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.395,0.3788819875776397,6838,1368,2930,809,162,346,4,0.5633843027011692,14,0.7445585550922529,0.6750853242320819,0.3286318758815232,0.2173507462686567,0.6734104046242775,0.426370950377744,benchmark__subj_055__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_056,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.39,0.2120481927710843,7722,1545,3309,909,182,388,2,0.6945288442870946,12,0.5206322329946318,0.1465699607132064,0.2124930284439486,0.1191369606003752,0.981958762886598,6.50437472466846e-05,benchmark__subj_056__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_057,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.39,0.2426584234930448,8590,1718,3681,1012,202,434,4,0.6810819403950354,14,0.5829635012255198,0.4246128769356153,0.2264426588750913,0.1345486111111111,0.7142857142857143,0.0378338421915167,benchmark__subj_057__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_058,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.4,0.2785956964892412,7324,1465,3138,867,173,369,3,0.643483142844646,13,0.6682668451819945,0.5490758444869344,0.2717447246525991,0.1677255400254129,0.7154471544715447,0.2014329963378587,benchmark__subj_058__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_059,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.36,0.2296296296296296,6316,1264,2706,744,149,318,3,0.6869543338123756,13,0.5512889394561908,0.3333333333333333,0.218370883882149,0.1266331658291457,0.7924528301886793,0.0174667374085907,benchmark__subj_059__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_060,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.4,0.3230974632843791,6072,1215,2601,718,144,306,4,0.5454763289341711,14,0.7581827502242727,0.5251826220684352,0.2898217366302473,0.1758548499651081,0.8235294117647058,0.4894684837365602,benchmark__subj_060__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_061,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.4,0.2389118864577173,10666,2134,4570,1253,251,536,3,0.6631265732319196,13,0.6170110034853002,0.3864332603938731,0.2275482093663912,0.1334841628959276,0.7705223880597015,0.0932425414373818,benchmark__subj_061__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_062,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.4,0.3031358885017421,5710,1142,2446,680,136,288,5,0.6642021513862075,15,0.7325954458861086,0.643090760425184,0.3152941176470588,0.2036474164133738,0.6979166666666666,0.3627804252873464,benchmark__subj_062__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_063,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.365,0.2269129287598944,10400,2080,4456,1237,247,525,3,0.6916212503726665,13,0.5915281462368718,0.2771543985637343,0.2180140810876426,0.1249304396215915,0.8552380952380952,0.0556314589777861,benchmark__subj_063__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_064,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.375,0.2350157728706624,6824,1365,2924,799,160,344,4,0.6713268404041891,14,0.6728107535604831,0.2633378932968536,0.227403156384505,0.1297054009819967,0.9215116279069768,0.180495018679046,benchmark__subj_064__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_066,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.4,0.3514285714285714,6036,1208,2586,719,144,305,4,0.51287422038072,14,0.7734025197461566,0.5815931941221965,0.3064102564102564,0.1904382470119522,0.7836065573770492,0.5502035367708635,benchmark__subj_066__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_067,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.4,0.4148397976391231,7210,1442,3089,854,171,364,5,0.5703447826527028,15,0.7105302953926808,0.7691809647134995,0.3355079217148182,0.2538787023977433,0.4945054945054945,0.2981819984754864,benchmark__subj_067__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_076,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.4,0.2836752899197145,9346,1870,4005,1041,208,445,3,0.6054467161708974,13,0.6816917055927281,0.6237203495630462,0.2716288061865635,0.1730295566502463,0.6314606741573033,0.2115080029686815,benchmark__subj_076__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_077,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.4,0.6300884955752213,9073,1815,3888,1013,203,431,3,0.3049516322527378,13,0.9554667989291038,0.8873456790123457,0.6409836065573771,0.4955640050697085,0.9071925754060324,3.799247791414934,benchmark__subj_077__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_078,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.4,0.2092283214001591,13414,2683,5748,1493,299,637,3,0.6815419962856692,13,0.5506095910964961,0.2174669450243563,0.20049768929968,0.1130487071557426,0.8854003139717426,0.0037766030623383,benchmark__subj_078__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_079,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.39,0.1996098829648894,13851,2771,5935,1536,307,659,1,0.694022126917975,11,0.4967410474436305,0.1216512215669755,0.1996007984031936,0.1110351896139391,0.9863429438543247,0.0005219763461768,benchmark__subj_079__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_080,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.39,0.7264957264957265,8872,1775,3802,986,197,422,4,0.2542468486705296,14,0.9792534843938416,0.94634402945818,0.7896907216494845,0.698905109489051,0.9075829383886256,5.098075303379469,benchmark__subj_080__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_081,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.4,0.3280632411067193,9502,1901,4071,1058,212,453,3,0.5674061994060976,13,0.7937263644983324,0.6052566936870548,0.3164610803913228,0.1959957850368809,0.8211920529801324,0.6722615455487128,benchmark__subj_081__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_082,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.4,0.3484486873508353,9462,1893,4055,1054,211,451,5,0.6201120061781189,15,0.7515430010015972,0.6734895191122071,0.3196300102774922,0.2080267558528428,0.6895787139689579,0.4630426588958421,benchmark__subj_082__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_083,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.365,0.2003454231433506,13034,2607,5586,1450,290,620,1,0.7003084942898533,11,0.5410712197783638,0.1117078410311493,0.199935504675911,0.1110713006091006,1.0,0.0070900478059027,benchmark__subj_083__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_084,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.4,0.324577861163227,9943,1989,4261,1106,221,470,3,0.5775167706205714,13,0.7395438243993332,0.6371743722130955,0.3092046470062556,0.1957013574660633,0.7361702127659574,0.4087316518379259,benchmark__subj_084__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_085,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.4,0.2976973684210526,10748,2150,4606,1191,238,512,3,0.6042991134177806,13,0.6403993458414753,0.5905340859748155,0.2443910256410256,0.1537298387096774,0.595703125,0.1277652113791588,benchmark__subj_085__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_086,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.4,0.1559633027522936,5152,1031,2208,425,85,184,1,0.6807563221073059,11,0.6177983760096236,0.1068840579710145,0.1550985432733504,0.0841860465116279,0.9836956521739132,0.0861413845035092,benchmark__subj_086__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_087,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.355,0.1530054644808743,4226,846,1811,351,70,151,1,0.6943696114470209,11,0.4898268570972632,0.0833793484262838,0.1539245667686034,0.0833793484262838,1.0,0.0005506378768241,benchmark__subj_087__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_088,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.4,0.1745827984595635,4778,956,2047,396,79,170,2,0.6661674554876703,12,0.7210348177630136,0.3429408891060088,0.188292094146047,0.1049092131809011,0.9176470588235294,0.3380694586055107,benchmark__subj_088__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_089,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.39,0.1800327332242225,4781,957,2048,393,79,171,2,0.6819180607671149,12,0.6001395782120903,0.4853515625,0.1739811912225705,0.1004524886877828,0.6491228070175439,0.0570667084532745,benchmark__subj_089__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_091,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.355,0.1529987760097919,7558,1512,3238,625,125,270,1,0.7003977951549348,11,0.5218559698512528,0.0833848054354539,0.153933865450399,0.0833848054354539,1.0,0.0012178988436228,benchmark__subj_091__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_092,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.4,0.1696428571428571,4454,891,1908,369,74,159,2,0.6797174206620248,12,0.5915725428007378,0.3825995807127882,0.1704225352112676,0.0959555908009516,0.7610062893081762,0.0375750308612052,benchmark__subj_092__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_093,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.38,0.2059336823734729,4578,916,1961,379,76,163,3,0.6601980838713167,13,0.6897029419191057,0.434982151963284,0.2017291066282421,0.1142857142857142,0.8588957055214724,0.2420724490442894,benchmark__subj_093__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_095,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.05,0.1526717557251908,4839,968,2073,401,80,173,1,0.6921865526309683,11,0.4970702768481898,0.0834539315002411,0.1540516473731077,0.0834539315002411,1.0,0.0038617662503247,benchmark__subj_095__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_096,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.385,0.1912225705329153,5164,1033,2213,427,85,184,3,0.6634583312221095,13,0.6175884457968157,0.4880253050158156,0.1947405828002843,0.1120196238757154,0.7445652173913043,0.0825235020630094,benchmark__subj_096__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_097,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.26,0.1548672566371681,4178,836,1790,348,70,149,1,0.7051943061454444,11,0.5748131970602309,0.0849162011173184,0.1539256198347107,0.0833799664241746,1.0,0.0195957231511146,benchmark__subj_097__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_098,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.4,0.1556256572029442,5605,1121,2401,465,93,200,1,0.6967480621839824,11,0.5435370286233531,0.2786339025406081,0.1608527131782945,0.0890557939914163,0.83,0.0045759012793952,benchmark__subj_098__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_099,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.365,0.1733668341708542,4491,899,1924,371,74,161,2,0.6800221013147654,12,0.582388855811135,0.2817047817047817,0.1654589371980676,0.091638795986622,0.8509316770186336,0.0400287120019973,benchmark__subj_099__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_100,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.38,0.153960029607698,6263,1253,2684,521,104,223,1,0.694350848032395,11,0.5491715606510897,0.0879284649776453,0.1541119557705597,0.0834893298390116,1.0,0.0247984467759315,benchmark__subj_100__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_101,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.4,0.164271047227926,5536,1108,2372,459,92,197,2,0.6812451051460707,12,0.5222405041134255,0.2440978077571669,0.156235294117647,0.0860995850622406,0.8426395939086294,0.0006934662482217,benchmark__subj_101__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_102,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.4,0.1533039647577092,5451,1091,2336,447,89,195,1,0.683567442771604,11,0.574356579120708,0.1339897260273972,0.1602324616023246,0.0871725383920505,0.9897435897435898,0.0260023767237201,benchmark__subj_102__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_103,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.3399999999999999,0.1661721068249258,5596,1120,2397,460,92,200,3,0.6872630511011396,13,0.6019116977696861,0.2824363788068418,0.1674733785091965,0.092711682743837,0.865,0.0662024856531628,benchmark__subj_103__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_104,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.4,0.1915227629513343,4775,955,2046,398,80,170,2,0.6690735232767634,12,0.58972783143108,0.4931573802541544,0.176330420969023,0.1019283746556473,0.6529411764705882,0.0217692447136539,benchmark__subj_104__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_105,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.4,0.2515723270440251,4270,854,1829,353,71,153,5,0.5383795346951317,15,0.749450138050447,0.5680699835975943,0.2374517374517374,0.1392978482446206,0.803921568627451,0.4769192251268032,benchmark__subj_105__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_122,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.4,0.2427821522309711,8673,1735,3716,1169,234,790,1,0.6961367968867079,11,0.5050542062867179,0.3506458557588805,0.3383602961338086,0.215960798039902,0.7810126582278482,0.0001778234963681,benchmark__subj_122__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_123,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.375,0.3101604278074866,7355,1471,3151,886,177,743,5,0.6531861307141248,15,0.5942232710167544,0.6229768327515075,0.3720930232558139,0.3063533507397737,0.4737550471063257,0.0542264420183688,benchmark__subj_123__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_124,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.395,0.2828507795100223,9299,1860,3984,1424,285,812,1,0.6958518288468802,11,0.5259878617707899,0.2279116465863453,0.3401973401973402,0.2059740259740259,0.9766009852216748,0.001084660239317,benchmark__subj_124__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
subj_125,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,3e-05,0.0003,0.001,,0.3399999999999999,0.2238314680710994,6808,1362,2917,851,170,723,1,0.6897317590342394,11,0.5053730089985136,0.2488858416181008,0.3975804234259004,0.2481125600549073,1.0,8.750697757017281e-06,benchmark__subj_125__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,60,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_060.pt,part3
