subject_id,p,channel_set,auc,f1,accuracy,precision,recall,fdr
subj_158,40,ch14,0.5251830462681527,0.2514265335235378,0.1441386340468909,0.143789516622476,1.0,0.0009957478979203
subj_158,60,ch14,0.5242217156366092,0.2513368983957219,0.1437308868501529,0.1437308868501529,1.0,0.0003219423471053
subj_158,100,ch14,0.5273345153664303,0.2515611061552185,0.1447502548419979,0.1438775510204081,1.0,0.0005576197264212
subj_159,10,ch14,0.4796527641702313,0.1867078825347758,0.2063348416289592,0.105299860529986,0.8228882833787466,0.0025991586025379
subj_159,20,ch14,0.5047582252226606,0.1898258791396381,0.2841628959276018,0.1085089773614363,0.7574931880108992,0.0107115775391175
subj_159,40,ch14,0.4572841144783883,0.1977061714909885,0.1137254901960784,0.1098634294385432,0.9863760217983653,0.0004520253527042
subj_159,60,ch14,0.4872730415300264,0.1930389002632348,0.1677224736048265,0.1081258191349934,0.8991825613079019,0.0069878953462849
subj_159,100,ch14,0.5143985300152691,0.198388441233676,0.1297134238310709,0.1104579207920792,0.9727520435967304,0.0236030155320626
subj_051,10,ch7,0.5024263839174679,0.210455764075067,0.1176029962546816,0.1176029962546816,1.0,9.89805824141523e-07
subj_051,20,ch7,0.5576330388329567,0.210455764075067,0.1176029962546816,0.1176029962546816,1.0,0.0126051184717532
subj_051,40,ch7,0.5093959858553307,0.2051282051282051,0.3033707865168539,0.1184600197433366,0.7643312101910829,1.850262637150304e-05
subj_051,60,ch7,0.5964849199225719,0.2131596984235778,0.1400749063670412,0.119431643625192,0.9904458598726116,0.0372352489491216
subj_051,100,ch7,0.7915972770430287,0.3863432165318958,0.7441947565543071,0.2690863579474343,0.6847133757961783,0.6798146499195196
subj_052,10,ch7,0.5135930993456276,0.2114942528735632,0.1388091822094691,0.1185130658814869,0.9817073170731708,0.0022693940802362
subj_052,20,ch7,0.5276596272060282,0.2031425364758698,0.4906743185078909,0.124484181568088,0.551829268292683,0.0030730110229218
subj_052,40,ch7,0.5150809290105096,0.2105263157894736,0.1176470588235294,0.1176470588235294,1.0,0.0008630308223497
subj_052,60,ch7,0.5337348800317272,0.2090050027793218,0.4895982783357245,0.1278042148198504,0.573170731707317,0.0006658544271511
subj_052,100,ch7,0.7993766111441601,0.4081996434937611,0.7618364418938307,0.2884130982367758,0.698170731707317,0.703381377014179
subj_053,10,ch7,0.5113727406583051,0.2105534105534105,0.1176639815880322,0.1176639815880322,1.0,0.0026250469311505
subj_053,20,ch7,0.5313830563224099,0.2105534105534105,0.1176639815880322,0.1176639815880322,1.0,0.0025919446160827
subj_053,40,ch7,0.5150179009457089,0.2101729925122644,0.1199654775604142,0.1174942263279445,0.9951100244498776,0.0025009554745657
subj_053,60,ch7,0.5663020576321963,0.219248291571754,0.2111622554660529,0.1240734772800515,0.941320293398533,0.0407874445992436
subj_053,100,ch7,0.6925844405665484,0.2556335426671592,0.4203107019562715,0.1505657093124456,0.8459657701711492,0.2582576130900544
subj_055,10,ch7,0.525707331913599,0.2112332112332112,0.1180887372013651,0.1180887372013651,1.0,0.0006897783009202
subj_055,20,ch7,0.5563578222588093,0.2118226600985221,0.1262798634812286,0.118538938662991,0.9942196531791908,0.0160966062703412
subj_055,40,ch7,0.5546303172927218,0.2164662349676225,0.4218430034129692,0.1288546255506608,0.6763005780346821,0.0006419232460098
subj_055,60,ch7,0.6758856189266093,0.3203463203463203,0.7856655290102389,0.2560553633217993,0.4277456647398844,0.1904289219931693
subj_055,100,ch7,0.804016267291827,0.4144620811287478,0.7733788395904437,0.2982233502538071,0.6791907514450867,0.7262754224719984
subj_056,10,ch7,0.4877857463021067,0.2098999188531241,0.1172559685705651,0.1172559685705651,1.0,0.0005926786130373
subj_056,20,ch7,0.5017382127995992,0.2098999188531241,0.1172559685705651,0.1172559685705651,1.0,3.464392509037825e-06
subj_056,40,ch7,0.5187929920906906,0.2111176818450621,0.1937141130250831,0.1192384769539078,0.9201030927835052,0.0008635247451198
subj_056,60,ch7,0.5057647783381627,0.2094972067039106,0.1447567240858265,0.1174812030075188,0.9664948453608248,0.0002403916123327
subj_056,100,ch7,0.5984128440690768,0.2377622377622377,0.5058930190389845,0.1451337507114399,0.6572164948453608,0.0743641778893234
subj_057,10,ch7,0.5284033897294773,0.2109356014580801,0.1179027438196142,0.1179027438196142,1.0,0.0040482263967849
subj_057,20,ch7,0.4758642859271726,0.2109356014580801,0.1179027438196142,0.1179027438196142,1.0,0.0036376054124486
subj_057,40,ch7,0.4776163463189701,0.2099609375,0.1208910622113556,0.1174221736755871,0.9907834101382488,0.0019303323043056
subj_057,60,ch7,0.5057188556895482,0.2110995850622406,0.1735941320293398,0.1189362945645821,0.9377880184331796,0.0022215311589411
subj_057,100,ch7,0.719525574120883,0.2914083259521701,0.5653355066558,0.1803728070175438,0.7580645161290323,0.3432506835263579
subj_058,10,ch7,0.4885379261882182,0.2104362703165098,0.1175908221797323,0.1175908221797323,1.0,0.0012377321851028
subj_058,20,ch7,0.4912871013867235,0.2104362703165098,0.1175908221797323,0.1175908221797323,1.0,2.176851848563168e-05
subj_058,40,ch7,0.5427433617059176,0.2189128816083395,0.331421287444232,0.1268882175226586,0.7967479674796748,0.0039537033978851
subj_058,60,ch7,0.5524286012090891,0.2159344750558451,0.3288718929254302,0.1251618472162279,0.7859078590785907,0.0019765549635988
subj_058,100,ch7,0.6759799992366122,0.2373927958833619,0.2915869980879541,0.1358994501178319,0.9376693766937668,0.1938261919504579
subj_059,10,ch7,0.4859168747300443,0.2103174603174603,0.1175166297117516,0.1175166297117516,1.0,0.0007404211916939
subj_059,20,ch7,0.4923648641530503,0.2103174603174603,0.1175166297117516,0.1175166297117516,1.0,3.169706462080599e-05
subj_059,40,ch7,0.4864929995891407,0.192326372025255,0.385439763488544,0.1137277426766226,0.6226415094339622,0.0002452786236711
subj_059,60,ch7,0.5094523982596421,0.2104166666666666,0.1596452328159645,0.1182669789227166,0.9528301886792452,0.0002398412977841
subj_059,100,ch7,0.6469526616310063,0.2507916402786573,0.5628233555062824,0.1570182394924663,0.6226415094339622,0.1577294320158084
subj_060,10,ch7,0.5117995927492275,0.2105263157894736,0.1176470588235294,0.1176470588235294,1.0,0.0075300411042354
subj_060,20,ch7,0.5208345792928646,0.2105263157894736,0.1176470588235294,0.1176470588235294,1.0,0.0020400135930056
subj_060,40,ch7,0.5111103991342361,0.2112919986144787,0.1245674740484429,0.1181712514529252,0.9967320261437908,0.0031128628690985
subj_060,60,ch7,0.7370619562276618,0.3051519154557464,0.5955401768550558,0.1912251655629139,0.7549019607843137,0.4125305561356681
subj_060,100,ch7,0.8290728637133865,0.426197458455523,0.774317570165321,0.304044630404463,0.7124183006535948,0.8931504395234346
subj_061,10,ch7,0.4889935085356559,0.2079646017699115,0.1382932166301969,0.116546438232642,0.9645522388059702,0.0007483533883504
subj_061,20,ch7,0.533516878917263,0.2074526040531706,0.2041575492341356,0.1174438687392055,0.8880597014925373,1.8804628638069363e-05
subj_061,40,ch7,0.5547732334855223,0.215962441314554,0.3056892778993435,0.1244659641127883,0.8152985074626866,0.0117776322422064
subj_061,60,ch7,0.5623006682008894,0.2092169657422512,0.1514223194748359,0.1174450549450549,0.957089552238806,0.0003917297942329
subj_061,100,ch7,0.6686296146930197,0.2746153846153846,0.587308533916849,0.1729651162790697,0.6660447761194029,0.1517613960576423
subj_062,10,ch7,0.5078647925033467,0.2106803218727139,0.1177432542927228,0.1177432542927228,1.0,0.0010567782398038
subj_062,20,ch7,0.5306836319637525,0.2106803218727139,0.1177432542927228,0.1177432542927228,1.0,0.0011837157696279
subj_062,40,ch7,0.5673430903099578,0.2084507042253521,0.195829926410466,0.1178880291306326,0.8993055555555556,0.0244294464778009
subj_062,60,ch7,0.6461792683554731,0.2419928825622775,0.3904333605887162,0.1417510422870756,0.8263888888888888,0.1367384360596258
subj_062,100,ch7,0.8512962104829573,0.5050505050505051,0.8397383483237939,0.3968253968253968,0.6944444444444444,1.129323164619414
subj_063,10,ch7,0.4682240069775049,0.2108010439670748,0.117818671454219,0.117818671454219,1.0,0.0063129333398546
subj_063,20,ch7,0.5184664025874914,0.2098688319800125,0.1483393177737881,0.1178120617110799,0.96,0.003930024945143
subj_063,40,ch7,0.5311281510823612,0.2108010439670748,0.117818671454219,0.117818671454219,1.0,0.0007142707989873
subj_063,60,ch7,0.5374166272970647,0.2108010439670748,0.117818671454219,0.117818671454219,1.0,4.5278210315593685e-05
subj_063,100,ch7,0.6576518758101053,0.2686792452830188,0.5650807899461401,0.1675294117647058,0.6780952380952381,0.1640483289553932
subj_064,10,ch7,0.4807767712276906,0.2105263157894736,0.1176470588235294,0.1176470588235294,1.0,0.0042307208532756
subj_064,20,ch7,0.4994400126194339,0.2096823928461301,0.1234610123119015,0.1172818213176957,0.9883720930232558,8.397872765336745e-06
subj_064,40,ch7,0.5243949432125473,0.2117320374869837,0.2233242134062927,0.120220733149389,0.8866279069767442,7.221262231174605e-07
subj_064,60,ch7,0.5345693618171985,0.2153271028037383,0.2821477428180574,0.1235521235521235,0.8372093023255814,0.0033690382837876
subj_064,100,ch7,0.7991448080043266,0.3758099352051836,0.7034883720930233,0.2497607655502392,0.7587209302325582,0.6826582054459431
subj_066,10,ch7,0.5073091324627537,0.2109996540989277,0.1179427687548337,0.1179427687548337,1.0,3.1045048986223394e-05
subj_066,20,ch7,0.4880631877016839,0.2109996540989277,0.1179427687548337,0.1179427687548337,1.0,0.0038868508450639
subj_066,40,ch7,0.6044357881573368,0.2333685322069693,0.4385150812064965,0.1390811831340465,0.7245901639344262,0.0652310752019713
subj_066,60,ch7,0.6249372938242502,0.2416582406471183,0.419953596287703,0.1428571428571428,0.7836065573770492,0.0839121074559253
subj_066,100,ch7,0.7333352498544642,0.3017868960953011,0.5920340293890178,0.1890547263681592,0.7475409836065574,0.3453626575470933
subj_067,10,ch7,0.5350080653291662,0.2108311613090066,0.1178374878601489,0.1178374878601489,1.0,0.009770819899491
subj_067,20,ch7,0.5051134186914004,0.2108311613090066,0.1178374878601489,0.1178374878601489,1.0,3.262473563307508e-05
subj_067,40,ch7,0.5054410726887792,0.2097156398104265,0.1362900615085788,0.1175298804780876,0.9725274725274724,8.020508424565095e-05
subj_067,60,ch7,0.6385129549349732,0.249546279491833,0.4645516348332794,0.1494565217391304,0.7554945054945055,0.0359613830869062
subj_067,100,ch7,0.7443351144268576,0.3599320882852292,0.7559080608611201,0.2604422604422604,0.5824175824175825,0.4281211555226604
subj_076,10,ch7,0.5440506249210959,0.2,0.1111111111111111,0.1111111111111111,1.0,0.0057050749781982
subj_076,20,ch7,0.5403654841560409,0.2004053141184417,0.113358302122347,0.1113613613613613,1.0,0.0073300070267034
subj_076,40,ch7,0.570938012877162,0.2045454545454545,0.2833957553058677,0.1166613974075245,0.8292134831460675,0.0201821302383716
subj_076,60,ch7,0.5779080924125742,0.2103524229074889,0.2838951310861423,0.1198619391277063,0.8584269662921349,0.017441064920746
subj_076,100,ch7,0.7554554349198334,0.3594864479315264,0.7757802746566792,0.2633228840125391,0.5662921348314607,0.4608416604466135
subj_077,10,ch7,0.850598704535067,0.5037783375314862,0.8479938271604939,0.3947368421052631,0.6960556844547564,1.1343191043217604
subj_077,20,ch7,0.893599992483055,0.487740225314778,0.8011831275720165,0.3413729128014842,0.8538283062645011,1.5740250366475168
subj_077,40,ch7,0.9290433949208272,0.4964720974983964,0.79809670781893,0.3430851063829787,0.8979118329466357,2.190055523777101
subj_077,60,ch7,0.940560428519558,0.5022194039315155,0.79809670781893,0.3455497382198952,0.9187935034802784,2.37778606285978
subj_077,100,ch7,0.9388899217230986,0.5874901029295329,0.8659979423868313,0.4459134615384615,0.8607888631090487,2.8744054653798794
subj_078,10,ch7,0.5086967285446755,0.1995301487862177,0.1108211551844119,0.1108211551844119,1.0,0.0008698070426481
subj_078,20,ch7,0.5129977912631573,0.1977738344894337,0.1348295059151009,0.1102121539014742,0.9623233908948194,1.4955129169925254e-05
subj_078,40,ch7,0.5259384520781507,0.1995301487862177,0.1108211551844119,0.1108211551844119,1.0,0.0036570293967649
subj_078,60,ch7,0.5125624019606188,0.1991243716555862,0.1407446068197634,0.1110307414104882,0.9638932496075352,0.0006793984800464
subj_078,100,ch7,0.5513662623817193,0.2027213567343719,0.2966249130132219,0.1159224176815516,0.8069073783359497,0.003944516679529
subj_079,10,ch7,0.499523280040404,0.1998786775856839,0.1110362257792754,0.1110362257792754,1.0,1.068431425362272e-05
subj_079,20,ch7,0.4908967339721429,0.1997255679219393,0.1155855096882898,0.1110169491525423,0.9939301972685888,0.0001396001545655
subj_079,40,ch7,0.490860494626798,0.2003058103975535,0.1187868576242628,0.1113756163917701,0.9939301972685888,0.0001198967554729
subj_079,60,ch7,0.4993620724763898,0.1991260923845193,0.1352990732940185,0.1109758218820664,0.9681335356600912,0.0002376153994486
subj_079,100,ch7,0.4810509927854941,0.1998786775856839,0.1110362257792754,0.1110362257792754,1.0,0.0004286097625614
subj_080,10,ch7,0.5851078970245941,0.2103174603174603,0.581273014203051,0.1329987452948557,0.5023696682464455,0.0598878251520716
subj_080,20,ch7,0.7203518045935107,0.2983213429256595,0.615202524986849,0.1870114251352976,0.7369668246445498,0.3336070082498532
subj_080,40,ch7,0.9297659777335316,0.6575342465753424,0.9079431877958968,0.56,0.7962085308056872,2.3989668120726377
subj_080,60,ch7,0.9663373902801536,0.7645833333333333,0.9405576012624934,0.6821561338289963,0.8696682464454977,4.029907191499541
subj_080,100,ch7,0.97655851257747,0.8131634819532909,0.9537085744345082,0.7365384615384616,0.9075829383886256,5.329134076927369
subj_081,10,ch7,0.6357606741860966,0.2003538257408226,0.1117661508228936,0.1113295650036864,1.0,0.1004511907123256
subj_081,20,ch7,0.6431812607309296,0.2002652519893899,0.1112748710390567,0.1112748710390567,1.0,0.1094821430217632
subj_081,40,ch7,0.6018674105557569,0.2198109905495274,0.4524686809137804,0.1306156405990016,0.6931567328918322,0.0810677260986841
subj_081,60,ch7,0.7272095495053552,0.291063829787234,0.5907639400638663,0.180284659989457,0.7549668874172185,0.3785674552925033
subj_081,100,ch7,0.8011207147973647,0.3110580747812251,0.5745517071972488,0.1897137311984473,0.8631346578366446,0.7037615899130747
subj_082,10,ch7,0.5180207505334059,0.2001775410563692,0.1112207151664611,0.1112207151664611,1.0,0.0006645238528829
subj_082,20,ch7,0.5318628476366491,0.2001775410563692,0.1112207151664611,0.1112207151664611,1.0,0.0065047385000181
subj_082,40,ch7,0.6722654798437803,0.2724881641241451,0.6589395807644883,0.1786206896551724,0.5742793791574279,0.1841160382716458
subj_082,60,ch7,0.7105888751350433,0.2799023596419853,0.5635018495684341,0.1714000996512207,0.7627494456762749,0.2537960911768129
subj_082,100,ch7,0.7948916084862594,0.3471074380165289,0.6688039457459926,0.222291407222914,0.7915742793791575,0.6812326751364779
subj_083,10,ch7,0.5247757330492511,0.1998066387367064,0.1109917651271034,0.1109917651271034,1.0,0.0019290381802719
subj_083,20,ch7,0.5046168786457589,0.199645218513143,0.1115288220551378,0.1109120229349578,0.9983870967741936,4.973074003037334e-06
subj_083,40,ch7,0.4850083795616645,0.197172034564022,0.2681704260651629,0.1122540250447227,0.8096774193548387,0.0003188069249532
subj_083,60,ch7,0.5239054603562289,0.1997082185119144,0.1161833154314357,0.1110109929717066,0.9935483870967742,0.0002246014244158
subj_083,100,ch7,0.6014956543203461,0.2257315373896888,0.4031507339778016,0.1318502441671188,0.7838709677419354,0.0648260601491177
subj_084,10,ch7,0.5435914848717849,0.1981357034467808,0.1318939216146444,0.1103065411537533,0.9723404255319148,0.0129542061752477
subj_084,20,ch7,0.5286759795035274,0.2036591237361579,0.2236564186810608,0.1148208469055374,0.9,0.0077314351583012
subj_084,40,ch7,0.5581149643332192,0.2015902712815715,0.1987796291950246,0.1132422490803993,0.9170212765957448,0.0059166097582996
subj_084,60,ch7,0.6175477194026164,0.200388684949255,0.1309551748415864,0.1115116558519586,0.9872340425531916,0.07850106803176
subj_084,100,ch7,0.769747498274188,0.2823529411764706,0.5275756864585778,0.169593147751606,0.8425531914893617,0.5284190081481406
subj_085,10,ch7,0.5183908139197606,0.200835156094651,0.1274424663482414,0.1117998671684746,0.986328125,0.0012749748738761
subj_085,20,ch7,0.5095514205239374,0.1989612465041949,0.1293964394268345,0.1108144192256341,0.97265625,0.0001700679338305
subj_085,40,ch7,0.5517535188690768,0.200929567393636,0.5147633521493704,0.1229759299781181,0.548828125,0.0118406390284814
subj_085,60,ch7,0.5182410139075476,0.1985080812266887,0.1602257924446374,0.1110338433008808,0.935546875,0.0119418205459553
subj_085,100,ch7,0.6643072369626284,0.2817745803357314,0.7399044724272688,0.2032871972318339,0.458984375,0.1838688971558673
subj_086,10,ch7,0.4598607471214985,0.1538461538461538,0.0833333333333333,0.0833333333333333,1.0,0.0041504071793857
subj_086,20,ch7,0.5053045518989517,0.1538461538461538,0.0833333333333333,0.0833333333333333,1.0,0.0003018684221269
subj_086,40,ch7,0.4815206650627255,0.1528769424611507,0.0865036231884057,0.0828402366863905,0.9891304347826086,0.006688328778259
subj_086,60,ch7,0.5370956135074756,0.1535879143936215,0.0865036231884057,0.0832196452933151,0.9945652173913044,0.0020023630853811
subj_086,100,ch7,0.557543177521911,0.1543829044919319,0.1218297101449275,0.0839260312944523,0.9619565217391304,0.0037818924718578
subj_087,10,ch7,0.5038897311098699,0.1539245667686034,0.0833793484262838,0.0833793484262838,1.0,0.0002397331840369
subj_087,20,ch7,0.5014102768690657,0.1539245667686034,0.0833793484262838,0.0833793484262838,1.0,1.0138213270426476e-05
subj_087,40,ch7,0.5324303837868029,0.1553701772679875,0.1054665930425179,0.0843237125070741,0.9867549668874172,0.0046234174992819
subj_087,60,ch7,0.7736336072767893,0.2183908045977011,0.4743235781336278,0.1246485473289597,0.8807947019867549,0.5053987126155502
subj_087,100,ch7,0.8989348120960663,0.4343257443082312,0.8216454997239094,0.2952380952380952,0.8211920529801324,1.6192606306937534
subj_088,10,ch7,0.5739195838164781,0.153360396932792,0.08304836345872,0.08304836345872,1.0,0.0223033393649372
subj_088,20,ch7,0.4544313516562725,0.153360396932792,0.08304836345872,0.08304836345872,1.0,0.0112682476202051
subj_088,40,ch7,0.5106270958036917,0.153360396932792,0.08304836345872,0.08304836345872,1.0,1.1976043847859852e-05
subj_088,60,ch7,0.5727145946284747,0.1551094890510949,0.0952613580850024,0.0840751730959446,1.0,0.0255172720247018
subj_088,100,ch7,0.6533987276317027,0.1630546955624355,0.2076209086468002,0.089366515837104,0.9294117647058824,0.1424994232463998
subj_089,10,ch7,0.5384416466490324,0.1541234790446146,0.08349609375,0.08349609375,1.0,0.0076901454045142
subj_089,20,ch7,0.5142709375107098,0.1541234790446146,0.08349609375,0.08349609375,1.0,0.0012302067309703
subj_089,40,ch7,0.5093202728006305,0.0952380952380952,0.8330078125,0.0869565217391304,0.1052631578947368,0.0006079693566687
subj_089,60,ch7,0.5569264129957285,0.1616031027795733,0.36669921875,0.0908430232558139,0.7309941520467836,0.0203893794227101
subj_089,100,ch7,0.5596151629295224,0.1544018058690744,0.08544921875,0.0836594911937377,1.0,0.0192078447165146
subj_091,10,ch7,0.479861111111111,0.153933865450399,0.0833848054354539,0.0833848054354539,1.0,0.0011327109388224
subj_091,20,ch7,0.5032482280123789,0.153933865450399,0.0833848054354539,0.0833848054354539,1.0,0.0005414242312516
subj_091,40,ch7,0.5025650144753918,0.153933865450399,0.0833848054354539,0.0833848054354539,1.0,0.0032889702852419
subj_091,60,ch7,0.5339897174802836,0.1562107904642409,0.1692402717726992,0.0853324194653872,0.9222222222222224,0.0089459502710896
subj_091,100,ch7,0.5277977438354797,0.1541145681884268,0.1016059295861643,0.083622593878195,0.9814814814814816,0.003200983190107
subj_092,10,ch7,0.5279962314494177,0.1570680628272251,0.1561844863731656,0.0856653340948029,0.9433962264150944,0.0063662293414269
subj_092,20,ch7,0.5340230356250293,0.1548556430446194,0.3249475890985325,0.0864468864468864,0.7421383647798742,0.0100805010609015
subj_092,40,ch7,0.5150760003020595,0.1508771929824561,0.2389937106918239,0.0831721470019342,0.8113207547169812,8.127456435753492e-05
subj_092,60,ch7,0.5572600335861283,0.1739716790289952,0.3579664570230608,0.0974320241691842,0.8113207547169812,0.0120738658891798
subj_092,100,ch7,0.8055564545418585,0.3505154639175257,0.8018867924528302,0.2411347517730496,0.6415094339622641,0.7286773025804598
subj_093,10,ch7,0.4958406409302769,0.1534839924670433,0.0831208567057623,0.0831208567057623,1.0,0.0015432704829716
subj_093,20,ch7,0.4906610617113766,0.1521099116781158,0.1188169301376848,0.0826666666666666,0.950920245398773,0.000922125184641
subj_093,40,ch7,0.5700642158635703,0.1662382176520994,0.5038245792962774,0.096613545816733,0.5950920245398773,0.0218538371573411
subj_093,60,ch7,0.5584579321263572,0.1603498542274052,0.706272310045895,0.1051625239005736,0.3374233128834356,0.0101875274811355
subj_093,100,ch7,0.6457618212465112,0.1718293395675043,0.2774094849566548,0.0949612403100775,0.901840490797546,0.050391648127112
subj_095,10,ch7,0.4931426832978399,0.1540516473731077,0.0834539315002411,0.0834539315002411,1.0,0.0027799557098605
subj_095,20,ch7,0.4871569820505019,0.1540516473731077,0.0834539315002411,0.0834539315002411,1.0,0.0033094925259503
subj_095,40,ch7,0.5200121691512016,0.1537405628002745,0.4052098408104196,0.087227414330218,0.6473988439306358,0.0008168892349006
subj_095,60,ch7,0.5129920900517189,0.1533442088091354,0.2489146164978292,0.0846338535414165,0.815028901734104,0.0049963827599174
subj_095,100,ch7,0.5507849102525099,0.1532944867772299,0.0887602508441871,0.0830903790087463,0.9884393063583816,0.0150172331215218
subj_096,10,ch7,0.4936170098785008,0.1535252398831873,0.0831450519656574,0.0831450519656574,1.0,5.041889181101875e-10
subj_096,20,ch7,0.5094017185591532,0.1535252398831873,0.0831450519656574,0.0831450519656574,1.0,2.5555763106628947e-06
subj_096,40,ch7,0.5075320890565067,0.1529460927705808,0.0840488025305015,0.0828429153463105,0.9945652173913044,0.0005197578995727
subj_096,60,ch7,0.4958053871043778,0.1543264942016057,0.1432444645277903,0.0840621963070942,0.9402173913043478,8.218714603520147e-05
subj_096,100,ch7,0.5009107077806587,0.1523557904007045,0.1301400813375508,0.0828941063727839,0.9402173913043478,1.5022553603454633e-05
subj_097,10,ch7,0.5209746880482927,0.1536874677668901,0.0832402234636871,0.0832402234636871,1.0,0.001673859659029
subj_097,20,ch7,0.5361397739960492,0.1536874677668901,0.0832402234636871,0.0832402234636871,1.0,0.0063360788400986
subj_097,40,ch7,0.5516647648961798,0.1549925484351713,0.6832402234636872,0.0996168582375478,0.348993288590604,0.0113064861581904
subj_097,60,ch7,0.6633252763701949,0.18209179834462,0.3927374301675977,0.1025423728813559,0.8120805369127517,0.1721711443082167
subj_097,100,ch7,0.890261708157982,0.3125734430082256,0.6731843575418994,0.1894586894586894,0.8926174496644296,1.3139314813200191
subj_098,10,ch7,0.4790140845070422,0.1537870049980776,0.083298625572678,0.083298625572678,1.0,0.000624750637465
subj_098,20,ch7,0.4883359836437982,0.1537870049980776,0.083298625572678,0.083298625572678,1.0,6.57157255174769e-05
subj_098,40,ch7,0.5349454793275783,0.1586867305061559,0.4877134527280299,0.0919175911251981,0.58,0.0162392570335425
subj_098,60,ch7,0.5417787369377556,0.1528812230497844,0.0999583506872136,0.0829434283283709,0.975,0.0064581673319688
subj_098,100,ch7,0.627703316674239,0.1733333333333333,0.2769679300291545,0.0957894736842105,0.91,0.1165977265057136
subj_099,10,ch7,0.5145925740638311,0.1544364508393285,0.0836798336798336,0.0836798336798336,1.0,0.0053239156680544
subj_099,20,ch7,0.4669306623732133,0.1544364508393285,0.0836798336798336,0.0836798336798336,1.0,0.0030755286066191
subj_099,40,ch7,0.5554197214657399,0.166542750929368,0.4173596673596673,0.0945945945945946,0.6956521739130435,0.0112395377920267
subj_099,60,ch7,0.5508432478518054,0.1814556331006979,0.5732848232848233,0.1080760095011876,0.5652173913043478,0.0068426223775498
subj_099,100,ch7,0.6709272379449203,0.1764290755116443,0.3934511434511434,0.0995222929936305,0.7763975155279503,0.1427409707552715
subj_100,10,ch7,0.4682618353033784,0.153422772617819,0.0830849478390462,0.0830849478390462,1.0,0.0078662080791087
subj_100,20,ch7,0.5122302538433645,0.153422772617819,0.0830849478390462,0.0830849478390462,1.0,0.001292165746614
subj_100,40,ch7,0.4630094952104854,0.1535800760982359,0.088301043219076,0.0832083958020989,0.9955156950672646,0.0057728132326976
subj_100,60,ch7,0.5275244486637282,0.1517482517482517,0.0961251862891207,0.0822904816078877,0.9730941704035876,0.0006735969012813
subj_100,100,ch7,0.5669939850911894,0.1569767441860465,0.1356184798807749,0.0854092526690391,0.968609865470852,0.0185513263611188
subj_101,10,ch7,0.5267098430480192,0.153367068898404,0.083052276559865,0.083052276559865,1.0,0.0005221602158918
subj_101,20,ch7,0.4978400140031507,0.153367068898404,0.083052276559865,0.083052276559865,1.0,7.071218470829919e-07
subj_101,40,ch7,0.5165505572087052,0.1537053979871912,0.2200674536256323,0.0844645550527903,0.8527918781725888,0.0012411831118999
subj_101,60,ch7,0.5021296458369799,0.1476644902059266,0.2845699831365936,0.0819397993311036,0.7461928934010152,0.0007728248972739
subj_101,100,ch7,0.5286142715444309,0.1593895718524798,0.1639966273187184,0.0869565217391304,0.9543147208121828,0.0036806002124284
subj_102,10,ch7,0.4798692199906587,0.1540892927696562,0.0834760273972602,0.0834760273972602,1.0,0.0039694220629394
subj_102,20,ch7,0.546929903352136,0.1540892927696562,0.0834760273972602,0.0834760273972602,1.0,0.0213524004525329
subj_102,40,ch7,0.569192445418508,0.1667593107281823,0.3583047945205479,0.0935162094763092,0.7692307692307693,0.0257480414839232
subj_102,60,ch7,0.5027341644810117,0.1553864637565078,0.0971746575342465,0.0842745438748914,0.9948717948717948,1.0891573415213955e-05
subj_102,100,ch7,0.5496496964035498,0.1647940074906367,0.4272260273972603,0.0938166311300639,0.676923076923077,0.0154695125568495
subj_103,10,ch7,0.4868923532089212,0.1540238737004235,0.0834376303712974,0.0834376303712974,1.0,4.976466790585706e-05
subj_103,20,ch7,0.5024840691852526,0.1540238737004235,0.0834376303712974,0.0834376303712974,1.0,0.0009010415838289
subj_103,40,ch7,0.5071961766044606,0.1554828150572831,0.1389236545682102,0.0846702317290552,0.95,0.0002628342669879
subj_103,60,ch7,0.533167956304051,0.1541425818882466,0.0842720066750104,0.0835073068893528,1.0,0.0035520529171281
subj_103,100,ch7,0.551231224396905,0.1552475247524752,0.1101376720901126,0.0843010752688172,0.98,0.0039435932664316
subj_104,10,ch7,0.471147936786655,0.1534296028880866,0.0830889540566959,0.0830889540566959,1.0,0.0001170755814663
subj_104,20,ch7,0.5254138969020444,0.1534296028880866,0.0830889540566959,0.0830889540566959,1.0,0.0002304690811253
subj_104,40,ch7,0.5400946945942556,0.1538461538461538,0.086021505376344,0.0833333333333333,1.0,0.0092084409377371
subj_104,60,ch7,0.5381882603787784,0.1541950113378684,0.0884652981427175,0.0835380835380835,1.0,0.008517095852335
subj_104,100,ch7,0.5693935783268531,0.1542857142857142,0.1319648093841642,0.0839378238341968,0.9529411764705882,0.0334173660612637
subj_105,10,ch7,0.5201889029279174,0.1543895055499495,0.0836522689994532,0.0836522689994532,1.0,0.0021104832042636
subj_105,20,ch7,0.5586694900712871,0.1546286876907426,0.0913067249863313,0.0838389409817981,0.9934640522875816,0.021210964940763
subj_105,40,ch7,0.6156854945637762,0.1818181818181818,0.3750683433570257,0.1020900321543408,0.8300653594771242,0.0784533690762959
subj_105,60,ch7,0.6395440435521861,0.2030905077262693,0.6052487698195735,0.1221779548472775,0.6013071895424836,0.1161598978397884
subj_105,100,ch7,0.87096962890168,0.4102564102564102,0.8239475123018043,0.2849872773536895,0.7320261437908496,1.3161587390185452
